shelter_name,shelter_address,capacity,risk_level,buffer_distance,longitude,latitude
北陽里活動中心,豐原區北陽里豐東路118巷18號,50,High,500,222623.06844880342,2682437.787878808
豐東國中,豐原區北陽里豐東路七十五號,700,High,500,222480.92418126776,2682449.1384705342
福陽國小,豐原區北陽里南陽路綠山巷83號,100,Medium,1000,221912.4150986182,2682527.7806022824
瑞穗國小,豐原區西安里西安街七十二號,1000,Low,2000,220724.5966303211,2682663.08801419
陸軍第五地區支援指揮部豐原甲型聯,豐原區中正路683號,115,Safe,0,220095.10792431675,2682708.70380046
西安里活動中心,豐原區西安里西安街72-2號,100,Low,2000,220897.31498829732,2682707.0329864994
岸裡國小學生活動中心,神岡區岸裡里中山路 52 號,188,Safe,0,219282.76996974845,2682721.517240351
臺中市立東勢國中教室,東崎路5段415號,800,High,500,232981.2344879544,2682753.8119492894
中正國小活動中心,梧棲區福德里中央路二段15號,250,Low,2000,203157.52077859477,2682832.1147609306
臺中市東勢區泰安宮,東勢區廣興里中新街157號,20,High,500,232869.72344456095,2682908.9981321925
南嵩里活動中心,豐原區南嵩里水源路9巷133號,50,High,500,223862.88123702098,2682944.904968473
中陽里活動中心,豐原區中陽里惠陽街116號,100,Medium,1000,222075.76262259105,2682970.465885485
富春國小,豐原區豐西里中山路455號,1000,Low,2000,220887.77506047417,2683006.083463573
中港國小視聽教室,梧棲區大村里文明街100號,100,Medium,1000,202559.17840185208,2683066.6904841005
臺中市立中山國小教室,中泰街88號,500,High,500,233255.75714916168,2683052.5131679927
豐圳里活動中心新,成功路520號,100,Safe,0,220400.66933331668,2683151.07095823
情人公園,雲集街,100,Medium,1000,202539.6118073649,2683288.2650769036
庄前里活動中心,神岡區庄前里神林路35號,41,Safe,0,215526.86036094354,2683250.6975875753
臺中市東勢區延平社區活動中心,本街40號,50,High,500,232585.85231177305,2683274.8236266044
五里聯合活動中心,豐原區豐榮里新生北路155號,200,Low,2000,221589.02169712854,2683303.6902910024
梧棲區公所四樓禮堂,中和街66號,80,Medium,1000,202448.48362156964,2683366.098944242
豐村國小,豐原區南村里水源路三四一號,300,Medium,1000,223264.48671733835,2683322.5786044793
豐原國小,豐原區豐榮里新生北路一五五號,330,Low,2000,221680.47489772516,2683336.7327679424
臺中市鹿峰國小禮堂,沙鹿區鹿峰里星河路209號,363,Medium,1000,206339.3078311533,2683398.756796204
鹿峰國民小學操場,星河路209號,810,Medium,1000,206339.3078311533,2683398.756796204
東勢區鯉魚伯公公園,中正路東勢幼兒園旁,1700,High,500,232240.5764949083,2683406.603515871
南村里活動中心,豐原區南村里圓環東路918號,100,Low,2000,222574.28937274066,2683467.876122952
大甲溪河濱公園,臺八線起點暨大甲溪旁,34000,High,500,232155.08853638155,2683493.872323219
龍興活動中心,石岡區龍興里萬仙街3號,60,Medium,1000,228656.56896693778,2683501.7034564423
北庄社區活動中心,神岡區北庄里中山路1244號,48,Safe,0,216319.649322783,2683569.9729150757
翁明里活動中心,豐原區翁明里東仁街125號,100,Low,2000,222168.3485978926,2683579.420268265
東勢客家文化園區,中山路1號,1300,High,500,232927.47947281884,2683564.5761815305
圳寮里活動中心,豐原區圳寮里圓環北路一段125號,100,Low,2000,221427.13734147899,2683591.9717040006
神岡區公所,神岡區神岡里神岡路30號,204,Safe,0,215619.1621098799,2683627.032736762
梧棲綜合活動中心,梧棲區中正里臨港路三段246號,250,High,500,202165.21290155704,2683677.165868027
臺中市東勢區中科國小,東崎路4段92巷16號,700,High,500,234939.01061473592,2683616.3404708137
大湳里活動中心,豐原區大湳里圓環北路1段151號,50,Low,2000,221498.32595492172,2683647.2043474624
臺中市東勢區東勢國小禮堂,第五橫街1號,2100,High,500,232698.03391886986,2683673.3910206645
南簡公園,梧棲區南簡里大仁路一段375巷,500,Low,2000,203713.62932990768,2683744.4531242126
神岡國小中正體育館,神岡區神岡村神圳路 1 號,163,Safe,0,215588.96955874393,2683737.858912357
南田里活動中心,豐原區南田里水源路192巷80號旁,50,Medium,1000,223793.27661692357,2683742.4478106746
石岡托兒所和盛分所,石岡區和盛里和盛街9號2樓,60,Medium,1000,231256.2735153902,2683730.601853056
三村里活動中心,豐原區三村里豐原大道一段609號,50,Safe,0,220483.31115587053,2683826.4875023942
東新國小教室,東蘭路1之1號,300,Medium,1000,232474.89802293596,2683873.0179688847
公館國民小學操場,中航路2段1號,470,Medium,1000,208939.72200096858,2683929.905700534
頂寮社區活動中心,頂寮里八德東路100號,150,Medium,1000,202541.83898431505,2683952.7850865293
北湳里活動中心,豐原區北湳里三環路72號,50,Low,2000,221732.4391191289,2683934.6908241883
葫蘆墩國小,豐原區西湳里葫蘆墩一街250號,500,Safe,0,220991.29196283038,2683969.415640287
豐陽國中,豐原區南田里朝陽路33號,200,Medium,1000,224108.63033771556,2684063.048523643
豐洲國小教室,神岡區豐洲里豐洲路482號,168,Safe,0,219945.75177808208,2684104.499369542
社會福利館,石岡區德興里豐勢路 134 號,150,Medium,1000,231053.73262295968,2684129.576875022
翁子里活動中心,豐原區翁子里豐勢路二段290巷12號,100,Medium,1000,223854.9763250541,2684163.191544383
東新國中教室,東環街123號,1300,High,500,232688.53017679395,2684205.009453703
?榔國小禮堂,中央路23-12號,70,Low,2000,203812.29182718304,2684325.148734319
土牛活動中心,石岡區土牛里德成巷1之2號,40,Safe,0,157522.25812953705,2684729.0927351457
清水國小活動中心,光華路125號,250,Medium,1000,206666.41013754657,2684637.3110723794
清水區公所,鎮政路101號,250,Low,2000,205286.09044780003,2684807.7357198475
清水國中學生活動中心---培德樓,鰲峰路250號,500,Low,2000,205631.2976816798,2684806.649329418
西湳里活動中心,豐原區西湳里三豐路799巷133弄8號,100,Low,2000,221338.17418944987,2684788.2764270524
三叉坑社區活動中心,和平區自由里東崎路二段三叉巷8-31號,130,High,500,238963.75887829528,2684774.6328504966
清水區老人文康活動中心1樓,清水街2號,50,High,500,207184.96348797053,2684879.391901728
鰲峰社區活動中心,大街路138-5號,40,High,500,207266.28847576212,2684912.372326162
吳厝國小地下室1 樓,吳厝路35號,15,Medium,1000,209865.5629404421,2684937.988652067
東湳里活動中心,豐原區東湳里三豐路742巷146弄14號,100,Low,2000,222232.05275342742,2684996.923861326
金星活動中心,石岡區金星里石岡街下坑巷153號,100,High,500,227003.96577692436,2685032.6660927013
建國國小教學行政大樓地下室,建國路10號,200,Low,2000,205622.15168773997,2685127.8654530984
大秀國小--國小禮堂及朝陽樓地下室1樓,武權路336號,170,Medium,1000,206637.64706989186,2685191.1698591597
清水紫雲巖文化大樓,光明路35號,300,High,500,207246.95268472092,2685233.617540172
圳堵國小學生活動中心,神岡區圳堵里三民路639號,209,Medium,1000,215348.96523501934,2685244.684604639
梅子活動中心,石岡區梅子里梅子巷65之12號,60,Medium,1000,229654.24568365354,2685305.487087901
朴子里活動中心,豐原區朴子里豐勢路二段535巷119號,50,Medium,1000,224456.16878366334,2685347.141562006
石岡區公所,石岡區九房里豐勢路1033號,60,High,500,227695.05504255832,2685474.567645298
萬興活動中心,石岡區萬興里萬墩街105號,60,High,500,228781.45413073062,2685528.2726710797
HHH,豐勢路1033號,50,High,500,227695.22963683476,2685585.3193239025
西寧國小活動中心,五權東路50號,600,Medium,1000,206892.88583403514,2685655.5575586837
萬安活動中心,石岡區萬安里石岡街6號3樓,20,High,500,227421.1499179532,2685607.9044559957
石岡國小籃球場,石岡區石岡里石岡街123號,100,High,500,226984.61492215755,2685619.683043319
東山國小教學大樓地下室,神清路6-1號,70,Low,2000,212882.95086665597,2685671.800975122
清海國中--弘德樓地下室,中央路51-60號,250,Safe,0,204689.92671813114,2685706.7429071977
峰谷國小南棟教室,峰谷路496號,900,Safe,0,192315.10789791812,2686039.753839075
石城國小教室,石城街182巷26號,900,High,500,228935.50557458107,2686713.088277676
"三田國小禮堂1,2樓",三田路4號,400,Low,2000,207476.20864076956,2687193.2759717847
雙崎社區活動中心,和平區自由里東崎路二段71-5號,110,High,500,240711.67215294772,2687220.982455967
大楊國小A棟地下室,鰲海路325號,50,Medium,1000,210420.86085594678,2687450.535921601
舊社社區活動中心,舊社路93號,200,Medium,1000,219689.49706637938,2687715.583528954
后里七星崗營區,寺山路121號,1673,Low,2000,223151.130043443,2687797.1869483204
墩南社區活動中心,南村路303巷1-8號,120,Low,2000,221060.212581256,2687878.8400780363
七星國小,南村路389號,693,Low,2000,221202.36898098653,2687900.7003035694
后里南營區,馬場路292號,1244,Low,2000,222380.2712978336,2688108.779728108
上新社區籃槌球場,"水廠段912,913,916,917,919,920地號",100,Medium,1000,233200.8952645044,2688158.2273914367
內灣國小操場,內灣里120號,200,Medium,1000,234723.4751813167,2688156.499622919
上新老人文康中心,3鄰41-2號,100,Medium,1000,232919.19294902304,2688557.8259581407
甲南國小北棟地下室1樓,臨海路26號,50,Low,2000,208973.19238161895,2688816.940081633
清泉國中活動中心,臨海路27-2號,150,Low,2000,208567.6374984675,2688973.1796441535
后綜高中,三豐路80號,2083,Safe,0,221843.98701811218,2688962.6347312843
臺中市立后里幼兒園,三光路95號,50,Safe,0,220686.99909199655,2689020.364319136
后里國中,中眉路169號,869,Safe,0,219042.79726641838,2689068.1726498366
墩東社區活動中心,平安路130號,150,Safe,0,221123.53908163012,2689063.7665185435
內埔國小,文化路30號,726,Safe,0,221022.13040685497,2689108.275348808
墩北社區活動中心,三光路139號,120,Safe,0,220758.34701782605,2689164.1953791487
后里社區活動中心,甲后路1段501巷48號,80,Low,2000,221641.43120573228,2689184.545695522
和平活動中心,三鄰108號,100,Medium,1000,325952.2048332845,2689371.3335825014
義里社區活動中心,梅里路11-3號,70,Low,2000,222737.6588718023,2689204.5382489967
后里區立活動中心,文化路32號,200,Safe,0,220991.99901984946,2689263.3913843604
明正國小教室,東蘭路永盛巷57-1號,380,High,500,228726.2231834853,2689305.0031918883
后里國小,甲后路110號,620,Low,2000,222535.00655742228,2689382.1353744785
育英國小,四月路23號,250,Safe,0,217460.47322819888,2689536.892639053
卓蘭國小活動中心,中山路125號,200,High,500,232218.11924189172,2689610.282204606
卓蘭國小操場,中山路125號,500,High,500,232218.11924189172,2689610.282204606
高美國小教學行政大樓地下室1樓,護岸路37號,300,Low,2000,205565.39017411057,2689680.0585629106
臺中市立后里幼兒園-太平聯合分所,四月路23之6號,50,Safe,0,217278.24150101733,2689736.6697993716
厚里社區活動中心,九甲路一路259號,150,Low,2000,221145.28692556804,2689772.541383932
月眉國小,甲后路940號,818,Safe,0,218628.6656667952,2689977.263052524
泰安社區活動中心,福興路67-1號,100,High,500,223968.52495971703,2690686.3044765852
泰安國小,安眉路5號,579,High,500,224679.63388286904,2691072.646357929
水美國小勤學樓,水美路二崁路63號,200,Medium,1000,212847.24598966987,2691397.8660281673
南澳高中,蘇花路二段301號,245,High,500,325613.2156771795,2692016.7077042055
豐原國中,豐原區西湳里三豐路467號,100,Medium,1000,222580.4023628141,2691851.840003377
外埔老人文康活動中心,甲后路499號,500,Medium,1000,214583.83482062325,2691880.7192170084
農民研習中心大型收容所,六分路499,100,Medium,1000,214604.2141269496,2691913.8942936948
公館社區活動中心,三豐路5段352巷163號,150,Medium,1000,222895.11610577424,2691917.6839039726
金洋國小,南澳鄉金洋村11號,28,Medium,1000,325683.66071857087,2692127.846758017
澳花和平基督長老教會,南澳鄉澳花村和平路48號,20,Medium,1000,325687.0635252435,2692155.666123915
水美社區活動中心,水美路129號,100,High,500,212605.35853719575,2692029.8040317656
坪林社區活動中心,2鄰8之1號,100,High,500,237427.1346958702,2692218.4346235
景山國小操場,5鄰88號,100,High,500,237447.429898949,2692218.4165526913
文武國小體育教室,大甲區武陵里文曲路61號,118,Low,2000,209470.51498298184,2692337.4978048676
桃山社區活動中心,東崎路1段桃山巷39之7號,60,High,500,243475.31656410644,2692679.5002279705
豐原高中,豐原區南田里水源路150號,210,High,500,211978.09938026156,2692740.3085521855
大甲區長青活動中心,大甲區中山里水源路167號,525,High,500,212140.6953757748,2692828.474782804
雙連國小操場,雙連16-1號,100,High,500,233957.79955066228,2693229.8005736014
大安國小體育館,大安區中庄里中山南路296號,5119,Medium,1000,208215.0537270297,2693304.7283958104
老人文康活動中心,興安路376號,50,Medium,1000,208347.22666308781,2693392.9414161053
大安區公所禮堂,大安區中庄里中山南路356號,60,Medium,1000,208053.06378606037,2693427.0398449716
梅園村活動中心,6鄰36號,100,Medium,1000,242937.95012112707,2693554.7015431183
新開國小操場,新開25號,100,High,500,232380.524305983,2693603.4796794504
新開國小,4鄰新開25號,100,High,500,232380.524305983,2693603.4796794504
文昌國小戶外空地,大甲區孔門里育德路113號,413,Medium,1000,211868.93360697431,2693648.7903972925
大甲高工活動中心,大甲區頂店里開元路71號,496,Low,2000,213929.17255852756,2693820.5766205722
大甲國小禮堂,大甲區文武里育德路233號,240,Low,2000,212062.4665519128,2693925.154847121
豐田國小操場,3鄰36號,200,High,500,235561.7783741388,2693981.184568309
坪林國小操場,7鄰86-2號,200,High,500,236332.99673398485,2694080.093177935
大甲國中活動中心,大甲區文武里育英路186號,491,Low,2000,211677.74115842982,2694236.308391629
三光國小體育館,大安區龜殼里3鄰中松路297號,300,High,500,209467.24415155977,2694729.8127944814
景山社區活動中心,5鄰78號,50,High,500,236516.27576941645,2694755.5075968304
